datetime,000402,cash,commission,total,returns,equity_curve,drawdown
2011-05-20,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-05-23,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-05-24,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-05-25,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-05-26,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-05-27,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-05-30,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-05-31,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-01,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-02,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-03,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-07,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-08,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-09,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-10,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-13,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-14,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-15,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-16,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-17,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-20,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-21,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-22,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-23,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-27,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-28,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-29,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-06-30,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-01,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-04,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-05,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-06,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-07,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-08,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-11,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-12,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-13,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-14,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-15,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-18,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-19,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-20,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-21,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-22,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-25,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-26,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-27,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-28,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-07-29,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-01,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-02,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-03,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-04,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-05,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-08,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-09,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-10,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-11,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-12,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-15,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-16,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-17,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-18,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-19,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-22,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-23,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-24,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-25,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-26,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-29,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-30,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-08-31,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-01,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-02,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-05,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-06,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-07,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-08,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-09,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-13,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-14,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-15,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-16,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-19,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-20,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-21,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-22,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-23,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-26,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-27,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-28,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-29,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-09-30,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-10,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-11,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-12,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-13,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-14,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-17,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-18,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-19,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-20,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-21,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-24,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-25,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-26,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-27,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-28,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-10-31,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-01,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-02,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-03,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-04,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-07,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-08,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-09,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-10,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-11,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-14,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-15,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-16,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-17,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-18,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-21,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-22,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-23,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-24,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-25,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-28,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-29,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-11-30,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-01,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-02,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-05,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-06,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-07,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-08,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-09,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-12,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-13,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-14,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-15,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-16,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-19,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-20,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-21,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-22,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-23,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-26,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-27,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-28,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-29,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2011-12-30,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-04,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-05,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-06,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-09,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-10,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-11,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-12,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-13,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-16,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-17,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-18,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-19,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-20,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-30,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-01-31,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-01,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-02,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-03,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-06,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-07,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-08,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-09,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-10,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-13,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-14,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-15,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-16,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-17,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-20,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-21,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-22,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-23,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-24,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-27,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-28,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-02-29,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-01,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-02,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-05,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-06,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-07,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-08,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-09,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-12,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-13,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-14,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-15,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-16,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-19,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-20,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-21,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-22,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-23,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-26,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-27,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-28,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-29,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-03-30,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-05,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-06,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-09,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-10,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-11,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-12,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-13,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-16,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-17,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-18,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-19,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-20,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-23,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-24,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-25,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-26,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-04-27,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-02,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-03,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-04,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-07,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-09,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-10,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-11,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-14,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-15,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-16,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-17,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-18,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-21,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-22,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-23,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-24,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-25,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-28,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-29,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-30,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-05-31,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-01,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-04,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-05,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-06,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-07,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-08,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-11,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-12,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-13,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-14,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-15,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-18,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-19,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-20,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-21,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-25,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-26,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-27,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-28,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-06-29,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-07-02,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-07-03,0.0,100037.0,13.0,100037.0,0.0,1.00037,0.014209
2012-07-04,596.0,99435.7,14.3,100031.7,-5.29803972531e-05,1.000317,0.014262
2012-07-05,590.0,99435.7,14.3,100025.7,-5.99809860274e-05,1.000257,0.014322
2012-07-06,609.0,99435.7,14.3,100044.7,0.000189951182546,1.000447,0.014132
2012-07-09,590.0,99435.7,14.3,100025.7,-0.000189915107947,1.000257,0.014322
2012-07-10,591.0,99435.7,14.3,100026.7,9.99743066021e-06,1.000267,0.014312
2012-07-11,614.0,99435.7,14.3,100049.7,0.000229938606392,1.000497,0.014082
2012-07-12,619.0,99435.7,14.3,100054.7,4.99751623444e-05,1.000547,0.014032
2012-07-13,616.0,99435.7,14.3,100051.7,-2.99835989713e-05,1.000517,0.014062
2012-07-16,605.0,99435.7,14.3,100040.7,-0.000109943159387,1.000407,0.014172
2012-07-17,624.0,99435.7,14.3,100059.7,0.000189922701461,1.000597,0.013982
2012-07-18,614.0,99435.7,14.3,100049.7,-9.99403356197e-05,1.000497,0.014082
2012-07-19,615.0,99435.7,14.3,100050.7,9.99503246879e-06,1.000507,0.014072
2012-07-20,607.0,99435.7,14.3,100042.7,-7.99594605535e-05,1.000427,0.014152
2012-07-23,607.0,99435.7,14.3,100042.7,0.0,1.000427,0.014152
2012-07-24,615.0,99435.7,14.3,100050.7,7.996585458e-05,1.000507,0.014072
2012-07-25,606.0,99435.7,14.3,100041.7,-8.99543931226e-05,1.000417,0.014162
2012-07-26,591.0,99435.7,14.3,100026.7,-0.000149937476073,1.000267,0.014312
2012-07-27,592.0,99435.7,14.3,100027.7,9.99733071261e-06,1.000277,0.014302
2012-07-30,593.0,99435.7,14.3,100028.7,9.997230767e-06,1.000287,0.014292
2012-07-31,595.0,99435.7,14.3,100030.7,1.9994261647e-05,1.000307,0.014272
2012-08-01,604.0,99435.7,14.3,100039.7,8.99723784797e-05,1.000397,0.014182
2012-08-02,574.0,99435.7,14.3,100009.7,-0.000299880947264,1.000097,0.014482
2012-08-03,577.0,99435.7,14.3,100012.7,2.99970902822e-05,1.000127,0.014452
2012-08-06,582.0,99435.7,14.3,100017.7,4.99936508063e-05,1.000177,0.014402
2012-08-07,581.0,99435.7,14.3,100016.7,-9.99823031322e-06,1.000167,0.014412
2012-08-08,582.0,99435.7,14.3,100017.7,9.99833027882e-06,1.000177,0.014402
2012-08-09,588.0,99435.7,14.3,100023.7,5.99893818793e-05,1.000237,0.014342
2012-08-10,581.0,99435.7,14.3,100016.7,-6.99834139309e-05,1.000167,0.014412
2012-08-13,567.0,99435.7,14.3,100002.7,-0.000139976623904,1.000027,0.014552
2012-08-14,572.0,99435.7,14.3,100007.7,4.99986500364e-05,1.000077,0.014502
2012-08-15,573.0,99435.7,14.3,100008.7,9.99923005929e-06,1.000087,0.014492
2012-08-16,577.0,99435.7,14.3,100012.7,3.99965203028e-05,1.000127,0.014452
2012-08-17,577.0,99435.7,14.3,100012.7,0.0,1.000127,0.014452
2012-08-20,561.0,99435.7,14.3,99996.7,-0.00015997968258,0.999967,0.014612
2012-08-21,554.0,99435.7,14.3,99989.7,-7.00023100763e-05,0.999897,0.014682
2012-08-22,540.0,99435.7,14.3,99975.7,-0.000140014421485,0.999757,0.014822
2012-08-23,542.0,99435.7,14.3,99977.7,2.00048611814e-05,0.999777,0.014802
2012-08-24,531.0,99435.7,14.3,99966.7,-0.000110024535471,0.999667,0.014912
2012-08-27,526.0,99435.7,14.3,99961.7,-5.00166555463e-05,0.999617,0.014962
2012-08-28,520.0,99435.7,14.3,99955.7,-6.00229888047e-05,0.999557,0.015022
2012-08-29,516.0,99435.7,14.3,99951.7,-4.00177278534e-05,0.999517,0.015062
2012-08-30,519.0,99435.7,14.3,99954.7,3.0014497002e-05,0.999547,0.015032
2012-08-31,516.0,99435.7,14.3,99951.7,-3.00135961591e-05,0.999517,0.015062
2012-09-03,526.0,99435.7,14.3,99961.7,0.00010004832334,0.999617,0.014962
2012-09-04,521.0,99435.7,14.3,99956.7,-5.00191573373e-05,0.999567,0.015012
2012-09-05,524.0,99435.7,14.3,99959.7,3.00129956272e-05,0.999597,0.014982
2012-09-06,526.0,99435.7,14.3,99961.7,2.00080632495e-05,0.999617,0.014962
2012-09-07,543.0,99435.7,14.3,99978.7,0.000170065134947,0.999787,0.014792
2012-09-10,543.0,99435.7,14.3,99978.7,0.0,0.999787,0.014792
2012-09-11,538.0,99435.7,14.3,99973.7,-5.0010652269e-05,0.999737,0.014842
2012-09-12,538.0,99435.7,14.3,99973.7,0.0,0.999737,0.014842
2012-09-13,532.0,99435.7,14.3,99967.7,-6.00157841513e-05,0.999677,0.014902
2012-09-14,535.0,99435.7,14.3,99970.7,3.00096931309e-05,0.999707,0.014872
2012-09-17,518.0,99435.7,14.3,99953.7,-0.000170049824599,0.999537,0.015042
2012-09-18,520.0,99435.7,14.3,99955.7,2.00092642895e-05,0.999557,0.015022
2012-09-19,518.0,99435.7,14.3,99953.7,-2.00088639267e-05,0.999537,0.015042
2012-09-20,507.0,99435.7,14.3,99942.7,-0.000110050953592,0.999427,0.015152
2012-09-21,500.0,99435.7,14.3,99935.7,-7.00401329962e-05,0.999357,0.015222
2012-09-24,507.0,99435.7,14.3,99942.7,7.00450389601e-05,0.999427,0.015152
2012-09-25,0.0,99941.4,15.6,99941.4,-1.30074532707e-05,0.999414,0.015165
2012-09-26,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-09-27,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-09-28,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-08,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-09,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-10,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-11,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-12,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-15,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-16,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-17,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-18,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-19,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-22,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-23,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-24,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-25,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
2012-10-26,0.0,99941.4,15.6,99941.4,0.0,0.999414,0.015165
