datetime,000300.SH,000300.SH_position,000300.SH_price,cash,commission,order,total,returns,equity_curve,000300.SH_return,drawdown
2014-01-14,0.0,0.0,2212.85,279847.773564,0.0,SELL,279847.773564,0.0,2.79847773564,0.00873874038146,0.872397788169
2014-01-15,0.0,0.0,2208.94,279847.773564,0.0,SELL,279847.773564,0.0,2.79847773564,-0.00176695212057,0.872397788169
2014-01-16,0.0,0.0,2211.84,279847.773564,0.0,SELL,279847.773564,0.0,2.79847773564,0.00131284688584,0.872397788169
2014-01-17,0.0,0.0,2178.49,279847.773564,0.0,SELL,279847.773564,0.0,2.79847773564,-0.0150779441551,0.872397788169
2014-01-20,0.0,0.0,2165.99,279847.773564,0.0,SELL,279847.773564,0.0,2.79847773564,-0.00573791938453,0.872397788169
2014-01-21,0.0,0.0,2187.41,279847.773564,0.0,SELL,279847.773564,0.0,2.79847773564,0.00988924233261,0.872397788169
2014-01-22,0.0,0.0,2243.8,279847.773564,0.0,SELL,279847.773564,0.0,2.79847773564,0.0257793463503,0.872397788169
2014-01-23,278362.849092,124.720684752,2231.89,-0.49888273899,0.0,BUY,278362.350209,-0.00530796917367,2.78362350209,-0.0053079597112,0.887252021723
2014-01-24,280082.747334,124.720684752,2245.68,-0.49888273899,0.0,BUY,280082.248452,0.00617863098742,2.80082248452,0.00617861991406,0.870053039295
2014-01-27,276371.059756,124.720684752,2215.92,-0.49888273899,0.0,BUY,276370.560873,-0.0132521343239,2.76370560873,-0.0132521107192,0.907169915077
2014-01-28,276862.459254,124.720684752,2219.86,-0.49888273899,0.0,BUY,276861.960371,0.0017780457382,2.76861960371,0.00177804252861,0.902255920098
2014-01-29,277850.247077,124.720684752,2227.78,-0.49888273899,0.0,BUY,277849.748194,0.00356779899237,2.77849748194,0.00356779256349,0.892378041866
2014-01-30,274691.072132,124.720684752,2202.45,-0.49888273899,0.0,BUY,274690.57325,-0.0113700838864,2.7469057325,-0.0113700634713,0.923969791314
2014-02-07,275942.020601,124.720684752,2212.48,-0.49888273899,0.0,BUY,275941.521718,0.00455402765834,2.75941521718,0.0045540193875,0.911460306633
2014-02-10,282807.894296,124.720684752,2267.53,-0.49888273899,0.0,BUY,282807.395413,0.0248816258346,2.82807395413,0.0248815808504,0.842801569677
2014-02-11,285056.608242,124.720684752,2285.56,-0.49888273899,0.0,BUY,285056.109359,0.00795139724969,2.85056109359,0.00795138322315,0.820314430216
2014-02-12,285766.268938,124.720684752,2291.25,-0.49888273899,0.0,BUY,285765.770056,0.00248954740116,2.85765770056,0.00248954304416,0.813217823254
2014-02-13,284307.036927,124.720684752,2279.55,-0.49888273899,0.0,BUY,284306.538044,-0.00510639189332,2.84306538044,-0.00510638297872,0.82781014337
2014-02-14,286305.062297,124.720684752,2295.57,-0.49888273899,0.0,BUY,286304.563414,0.00702771516784,2.86304563414,0.00702770283609,0.807829889672
2014-02-17,288310.570907,124.720684752,2311.65,-0.49888273899,0.0,BUY,288310.072025,0.00700480840019,2.88310072025,0.00700479619441,0.787774803564
2014-02-18,284667.479706,124.720684752,2282.44,-0.49888273899,0.0,BUY,284666.980823,-0.0126360177986,2.84666980823,-0.0126359959336,0.82420571558
2014-02-19,287937.65606,124.720684752,2308.66,-0.49888273899,0.0,BUY,287937.157177,0.0114877262714,2.87937157177,0.011487706139,0.791503952038
2014-02-20,285291.08313,124.720684752,2287.44,-0.49888273899,0.0,BUY,285290.584247,-0.00919149496504,2.85290584247,-0.00919147903979,0.817969681343
2014-02-21,282403.799278,124.720684752,2264.29,-0.49888273899,0.0,BUY,282403.300395,-0.0101205017321,2.82403300395,-0.0101204840346,0.846842519863
2014-02-24,276195.203591,124.720684752,2214.51,-0.49888273899,0.0,BUY,276194.704708,-0.02198485527,2.76194704708,-0.0219848164325,0.908928476732
2014-02-25,0.0,0.0,2157.91,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,-0.0255587014735,0.908928476732
2014-02-26,0.0,0.0,2163.41,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,0.00254876245997,0.908928476732
2014-02-27,0.0,0.0,2154.11,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,-0.0042987690729,0.908928476732
2014-02-28,0.0,0.0,2178.97,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,0.0115407291178,0.908928476732
2014-03-03,0.0,0.0,2190.37,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,0.00523182971771,0.908928476732
2014-03-04,0.0,0.0,2184.27,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,-0.00278491761666,0.908928476732
2014-03-05,0.0,0.0,2163.98,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,-0.00928914465703,0.908928476732
2014-03-06,0.0,0.0,2173.63,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,0.00445937577981,0.908928476732
2014-03-07,0.0,0.0,2168.36,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,-0.00242451567194,0.908928476732
2014-03-10,0.0,0.0,2097.79,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,-0.0325453338007,0.908928476732
2014-03-11,0.0,0.0,2108.66,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,0.00518164353915,0.908928476732
2014-03-12,0.0,0.0,2114.13,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,0.00259406447697,0.908928476732
2014-03-13,0.0,0.0,2140.33,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,0.0123928046052,0.908928476732
2014-03-14,0.0,0.0,2122.84,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,-0.008171637084,0.908928476732
2014-03-17,0.0,0.0,2143.04,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,0.00951555463436,0.908928476732
2014-03-18,0.0,0.0,2138.13,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,-0.00229113782291,0.908928476732
2014-03-19,0.0,0.0,2120.87,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,-0.00807247454551,0.908928476732
2014-03-20,0.0,0.0,2086.97,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,-0.0159840065633,0.908928476732
2014-03-21,0.0,0.0,2158.8,276194.704708,0.0,SELL,276194.704708,0.0,2.76194704708,0.0344183193817,0.908928476732
2014-03-24,278465.87987,127.939114594,2176.55,-0.255878229218,0.0,BUY,278465.623992,0.00822216807687,2.78465623992,0.00822216045951,0.886219283892
2014-03-25,278195.928338,127.939114594,2174.44,-0.255878229218,0.0,BUY,278195.67246,-0.000969424979371,2.7819567246,-0.000969424088581,0.88891879921
2014-03-26,277762.21474,127.939114594,2171.05,-0.255878229218,0.0,BUY,277761.958862,-0.001559023527,2.77761958862,-0.00155902209304,0.893255935195
2014-03-27,275799.628722,127.939114594,2155.71,-0.255878229218,0.0,BUY,275799.372844,-0.00706571204322,2.75799372844,-0.00706570553419,0.912881795373
2014-03-28,275321.136433,127.939114594,2151.97,-0.255878229218,0.0,BUY,275320.880555,-0.00173492884936,2.75320880555,-0.00173492723975,0.917666718259
2014-03-31,274595.721654,127.939114594,2146.3,-0.255878229218,0.0,BUY,274595.465775,-0.00263479754346,2.74595465775,-0.00263479509473,0.924920866057
2014-04-01,276746.37817,127.939114594,2163.11,-0.255878229218,0.0,BUY,276746.122292,0.00783209041801,2.76746122292,0.00783208311979,0.903414300893
2014-04-02,279000.665369,127.939114594,2180.73,-0.255878229218,0.0,BUY,279000.409491,0.00814568666937,2.79000409491,0.00814567913791,0.880871428902
2014-04-03,276989.462488,127.939114594,2165.01,-0.255878229218,0.0,BUY,276989.206609,-0.00720860189808,2.76989206609,-0.0072085952869,0.900983457716
2014-04-04,279607.096772,127.939114594,2185.47,-0.255878229218,0.0,BUY,279606.840894,0.0094503115,2.79606840894,0.00945030276996,0.87480711487
2014-04-08,286240.739864,127.939114594,2237.32,-0.255878229218,0.0,BUY,286240.483986,0.0237248955372,2.86240483986,0.0237248738258,0.808470683953
2014-04-09,286407.060713,127.939114594,2238.62,-0.255878229218,0.0,BUY,286406.804835,0.000581052849885,2.86406804835,0.000581052330467,0.806807475463
2014-04-10,290902.8412,127.939114594,2273.76,-0.255878229218,0.0,BUY,290902.585322,0.0156971846023,2.90902585322,0.0156971705783,0.761849670595
2014-04-11,290507.509336,127.939114594,2270.67,-0.255878229218,0.0,BUY,290507.253457,-0.00135898367372,2.90507253457,-0.00135898247836,0.765802989236
2014-04-14,290243.95476,127.939114594,2268.61,-0.255878229218,0.0,BUY,290243.698881,-0.000907222015724,2.90243698881,-0.000907221216645,0.768438534997
2014-04-15,285235.138423,127.939114594,2229.46,-0.255878229218,0.0,BUY,285234.882545,-0.0172572784721,2.85234882545,-0.0172572632581,0.81852669836
2014-04-16,285627.911505,127.939114594,2232.53,-0.255878229218,0.0,BUY,285627.655627,0.00137701629723,2.85627655627,0.00137701506194,0.814598967542
2014-04-17,284638.942149,127.939114594,2224.8,-0.255878229218,0.0,BUY,284638.686271,-0.00346244257631,2.84638686271,-0.0034624394745,0.8244886611
2014-04-18,284598.001633,127.939114594,2224.48,-0.255878229218,0.0,BUY,284597.745754,-0.000143833282842,2.84597745754,-0.000143833153542,0.824898066267
2014-04-21,279834.828396,127.939114594,2187.25,-0.255878229218,0.0,BUY,279834.572518,-0.0167365107679,2.79834572518,-0.0167364957203,0.87252979863
2014-04-22,0.0,0.0,2196.8,279834.572518,0.0,SELL,279834.572518,0.0,2.79834572518,0.00436621328152,0.87252979863
2014-04-23,0.0,0.0,2194.67,279834.572518,0.0,SELL,279834.572518,0.0,2.79834572518,-0.000969592134013,0.87252979863
2014-04-24,0.0,0.0,2190.47,279834.572518,0.0,SELL,279834.572518,0.0,2.79834572518,-0.00191372734853,0.87252979863
2014-04-25,0.0,0.0,2167.83,279834.572518,0.0,SELL,279834.572518,0.0,2.79834572518,-0.0103356813834,0.87252979863
2014-04-28,0.0,0.0,2134.97,279834.572518,0.0,SELL,279834.572518,0.0,2.79834572518,-0.015158015158,0.87252979863
2014-04-29,0.0,0.0,2158.47,279834.572518,0.0,SELL,279834.572518,0.0,2.79834572518,0.0110071804288,0.87252979863
2014-04-30,0.0,0.0,2158.66,279834.572518,0.0,SELL,279834.572518,0.0,2.79834572518,8.80253142272e-05,0.87252979863
2014-05-05,0.0,0.0,2156.47,279834.572518,0.0,SELL,279834.572518,0.0,2.79834572518,-0.00101451826596,0.87252979863
2014-05-06,0.0,0.0,2157.33,279834.572518,0.0,SELL,279834.572518,0.0,2.79834572518,0.000398799890562,0.87252979863
2014-05-07,0.0,0.0,2137.32,279834.572518,0.0,SELL,279834.572518,0.0,2.79834572518,-0.00927535425735,0.87252979863
2014-05-08,0.0,0.0,2135.5,279834.572518,0.0,SELL,279834.572518,0.0,2.79834572518,-0.000851533696405,0.87252979863
2014-05-09,0.0,0.0,2133.91,279834.572518,0.0,SELL,279834.572518,0.0,2.79834572518,-0.000744556309998,0.87252979863
2014-05-12,0.0,0.0,2180.05,279834.572518,0.0,SELL,279834.572518,0.0,2.79834572518,0.0216222802274,0.87252979863
2014-05-13,279166.580296,128.361303215,2174.85,0.513445212855,0.0,BUY,279167.093741,-0.00238526201645,2.79167093741,-0.00238526639297,0.879204586398
2014-05-14,278848.244264,128.361303215,2172.37,0.513445212855,0.0,BUY,278848.757709,-0.00114030642977,2.78848757709,-0.00114030852702,0.882387946717
2014-05-15,275216.902996,128.361303215,2144.08,0.513445212855,0.0,BUY,275217.416441,-0.0130226194937,2.75217416441,-0.0130226434723,0.918701359397
2014-05-16,275456.938633,128.361303215,2145.95,0.513445212855,0.0,BUY,275457.452078,0.000872167321803,2.75457452078,0.00087216894892,0.916301003027
2014-05-19,271502.126881,128.361303215,2115.14,0.513445212855,0.0,BUY,271502.640326,-0.014357250901,2.71502640326,-0.0143572776626,0.955849120547
2014-05-20,0.0,0.0,2115.77,271502.640326,0.0,SELL,271502.640326,0.0,2.71502640326,0.000297852624413,0.955849120547
2014-05-21,0.0,0.0,2135.91,271502.640326,0.0,SELL,271502.640326,0.0,2.71502640326,0.00951899308526,0.955849120547
2014-05-22,0.0,0.0,2130.87,271502.640326,0.0,SELL,271502.640326,0.0,2.71502640326,-0.00235964998525,0.955849120547
2014-05-23,273737.738566,127.414105579,2148.41,-0.254828211153,0.0,BUY,273737.483738,0.00823138739706,2.73737483738,0.00823137967121,0.933500686428
2014-05-26,0.0,0.0,2155.98,273737.483738,0.0,SELL,273737.483738,0.0,2.73737483738,0.00352353601035,0.933500686428
2014-05-27,0.0,0.0,2147.28,273737.483738,0.0,SELL,273737.483738,0.0,2.73737483738,-0.00403528789692,0.933500686428
2014-05-28,0.0,0.0,2169.35,273737.483738,0.0,SELL,273737.483738,0.0,2.73737483738,0.0102781192951,0.933500686428
2014-05-29,271946.6806,126.183986618,2155.16,0.252367973269,0.0,BUY,271946.932968,-0.00654112380102,2.71946932968,-0.00654112983152,0.95140619413
2014-05-30,272110.719783,126.183986618,2156.46,0.252367973269,0.0,BUY,272110.972151,0.000603202914677,2.72110972151,0.000603203474452,0.949765802304
2014-06-03,271285.47651,126.183986618,2149.92,0.252367973269,0.0,BUY,271285.728878,-0.00303274530226,2.71285728878,-0.00303274811497,0.958018235028
2014-06-04,268553.5932,126.183986618,2128.27,0.252367973269,0.0,BUY,268553.845568,-0.0100701327769,2.68553845568,-0.0100701421448,0.985337068131
2014-06-05,0.0,0.0,2150.6,268553.845568,0.0,SELL,268553.845568,0.0,2.68553845568,0.0104920898194,0.985337068131
2014-06-06,0.0,0.0,2134.72,268553.845568,0.0,SELL,268553.845568,0.0,2.68553845568,-0.00738398586441,0.985337068131
2014-06-09,0.0,0.0,2134.28,268553.845568,0.0,SELL,268553.845568,0.0,2.68553845568,-0.000206116024584,0.985337068131
2014-06-10,0.0,0.0,2161.27,268553.845568,0.0,SELL,268553.845568,0.0,2.68553845568,0.0126459508593,0.985337068131
2014-06-11,268491.965313,124.257540281,2160.77,-0.248515080544,0.0,BUY,268491.716798,-0.000231345673003,2.68491716798,-0.00023134545892,0.985958355833
2014-06-12,0.0,0.0,2153.41,268491.716798,0.0,SELL,268491.716798,0.0,2.68491716798,-0.00340619316262,0.985958355833
2014-06-13,0.0,0.0,2176.24,268491.716798,0.0,SELL,268491.716798,0.0,2.68491716798,0.0106017897196,0.985958355833
2014-06-16,270418.57219,123.374016675,2191.86,0.246748033387,0.0,BUY,270418.818938,0.00717751058936,2.70418818938,0.0071775171856,0.966687334428
2014-06-17,267680.90276,123.374016675,2169.67,0.246748033387,0.0,BUY,267681.149508,-0.0101238125393,2.67681149508,-0.0101238217769,0.994064028728
2014-06-18,266517.485783,123.374016675,2160.24,0.246748033387,0.0,BUY,266517.732531,-0.00434627906891,2.66517732531,-0.00434628307531,1.0056981985
2014-06-19,262405.429807,123.374016675,2126.91,0.246748033387,0.0,BUY,262405.676555,-0.0154288269555,2.62405676555,-0.0154288412399,1.04681875826
2014-06-20,0.0,0.0,2136.73,262405.676555,0.0,SELL,262405.676555,0.0,2.62405676555,0.00461702657846,1.04681875826
2014-06-23,262084.044534,122.807186384,2134.11,-0.122807186388,0.0,BUY,262083.921727,-0.001226173277,2.62083921727,-0.00122617270315,1.05003630654
2014-06-24,0.0,0.0,2144.82,262083.921727,0.0,SELL,262083.921727,0.0,2.62083921727,0.00501848545764,1.05003630654
2014-06-25,0.0,0.0,2133.37,262083.921727,0.0,SELL,262083.921727,0.0,2.62083921727,-0.00533844331925,1.05003630654
2014-06-26,0.0,0.0,2149.08,262083.921727,0.0,SELL,262083.921727,0.0,2.62083921727,0.00736393593235,1.05003630654
2014-06-27,0.0,0.0,2150.26,262083.921727,0.0,SELL,262083.921727,0.0,2.62083921727,0.000549072161111,1.05003630654
2014-06-30,0.0,0.0,2165.12,262083.921727,0.0,SELL,262083.921727,0.0,2.62083921727,0.00691079218327,1.05003630654
2014-07-01,0.0,0.0,2164.56,262083.921727,0.0,SELL,262083.921727,0.0,2.62083921727,-0.000258646172037,1.05003630654
2014-07-02,262848.055035,121.07959253,2170.87,-0.121079592558,0.0,BUY,262847.933956,0.00291514345416,2.62847933956,0.0029151421074,1.04239618425
2014-07-03,263976.516838,121.07959253,2180.19,-0.121079592558,0.0,BUY,263976.395758,0.00429321161249,2.63976395758,0.00429320963485,1.03111156623
2014-07-04,263796.108245,121.07959253,2178.7,-0.121079592558,0.0,BUY,263795.987165,-0.000683426987293,2.63795987165,-0.000683426673822,1.03291565216
2014-07-07,263504.306427,121.07959253,2176.29,-0.121079592558,0.0,BUY,263504.185347,-0.00110616473409,2.63504185347,-0.00110616422637,1.03583367034
2014-07-08,264010.419124,121.07959253,2180.47,-0.121079592558,0.0,BUY,264010.298044,0.00192070078928,2.64010298044,0.00192069990672,1.03077254337
2014-07-09,260164.931265,121.07959253,2148.71,-0.121079592558,0.0,BUY,260164.810185,-0.0145656737152,2.60164810185,-0.0145656670351,1.06922742196
2014-07-10,259455.404853,121.07959253,2142.85,-0.121079592558,0.0,BUY,259455.283773,-0.00272721899522,2.59455283773,-0.00272721772598,1.07632268608
2014-07-11,260080.17555,121.07959253,2148.01,-0.121079592558,0.0,BUY,260080.054471,0.00240800915043,2.60080054471,0.00240800802669,1.07007497911
2014-07-14,0.0,0.0,2171.76,260080.054471,0.0,SELL,260080.054471,0.0,2.60080054471,0.0110567455459,1.07007497911
2014-07-15,260465.906824,119.755541119,2174.98,-0.239511082298,0.0,BUY,260465.667313,0.00148266980023,2.60465667313,0.00148266843482,1.06621885068
2014-07-16,259973.71155,119.755541119,2170.87,-0.239511082298,0.0,BUY,259973.472039,-0.00188967428636,2.59973472039,-0.00188967254871,1.07114080342
2014-07-17,0.0,0.0,2157.07,259973.472039,0.0,SELL,259973.472039,0.0,2.59973472039,-0.00635689838636,1.07114080342
2014-07-18,0.0,0.0,2164.14,259973.472039,0.0,SELL,259973.472039,0.0,2.59973472039,0.00327759414391,1.07114080342
2014-07-21,0.0,0.0,2166.3,259973.472039,0.0,SELL,259973.472039,0.0,2.59973472039,0.000998086999917,1.07114080342
2014-07-22,0.0,0.0,2192.7,259973.472039,0.0,SELL,259973.472039,0.0,2.59973472039,0.0121866777455,1.07114080342
2014-07-23,260581.938804,118.56328233,2197.83,-0.237126564636,0.0,BUY,260581.701677,0.00233958347205,2.60581701677,0.00233958133808,1.06505850704
2014-07-24,265227.248206,118.56328233,2237.01,-0.237126564636,0.0,BUY,265227.011079,0.0178266907147,2.65227011079,0.0178266744926,1.01860541302
2014-07-25,268006.371543,118.56328233,2260.45,-0.237126564636,0.0,BUY,268006.134417,0.0104782817048,2.68006134417,0.0104782723367,0.990814179643
2014-07-28,275529.211807,118.56328233,2323.9,-0.237126564636,0.0,BUY,275528.974681,0.0280696569883,2.75528974681,0.0280696321529,0.915585777004
2014-07-29,276414.879526,118.56328233,2331.37,-0.237126564636,0.0,BUY,276414.6424,0.00321442679498,2.764146424,0.00321442402857,0.906729099814
2014-07-30,275305.127204,118.56328233,2322.01,-0.237126564636,0.0,BUY,275304.890077,-0.0040148101887,2.75304890077,-0.00401480674453,0.91782662304
2014-07-31,278653.354297,118.56328233,2350.25,-0.237126564636,0.0,BUY,278653.11717,0.0121618874698,2.7865311717,0.0121618769945,0.88434435211
2014-08-01,276181.30986,118.56328233,2329.4,-0.237126564636,0.0,BUY,276181.072733,-0.00887140420926,2.76181072733,-0.00887139665993,0.909064796476
2014-08-04,281661.304769,118.56328233,2375.62,-0.237126564636,0.0,BUY,281661.067643,0.0198420364403,2.81661067643,0.0198420194041,0.854264847383
2014-08-05,280917.912989,118.56328233,2369.35,-0.237126564636,0.0,BUY,280917.675863,-0.00263931322292,2.80917675863,-0.00263931100092,0.861698765185
2014-08-06,280191.120068,118.56328233,2363.22,-0.237126564636,0.0,BUY,280190.882942,-0.00258720964586,2.80190882942,-0.00258720746196,0.868966694392
2014-08-07,275951.297092,118.56328233,2327.46,-0.237126564636,0.0,BUY,275951.059966,-0.0151319091171,2.75951059966,-0.015131896311,0.911364924153
2014-08-08,276386.424338,118.56328233,2331.13,-0.237126564636,0.0,BUY,276386.187212,0.00157682759474,2.76386187212,0.00157682623976,0.907013651692
2014-08-11,0.0,0.0,2365.35,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,0.0146795759996,0.907013651692
2014-08-12,0.0,0.0,2357.05,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,-0.00350899444057,0.907013651692
2014-08-13,0.0,0.0,2358.9,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,0.00078487940434,0.907013651692
2014-08-14,0.0,0.0,2335.95,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,-0.00972911102633,0.907013651692
2014-08-15,0.0,0.0,2360.64,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,0.0105695755474,0.907013651692
2014-08-18,0.0,0.0,2374.56,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,0.00589670597804,0.907013651692
2014-08-19,0.0,0.0,2374.77,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,8.84374368304e-05,0.907013651692
2014-08-20,0.0,0.0,2366.14,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,-0.00363403613824,0.907013651692
2014-08-21,0.0,0.0,2354.24,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,-0.0050292882078,0.907013651692
2014-08-22,0.0,0.0,2365.36,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,0.00472339268724,0.907013651692
2014-08-25,0.0,0.0,2342.86,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,-0.00951229411168,0.907013651692
2014-08-26,0.0,0.0,2324.09,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,-0.00801157559564,0.907013651692
2014-08-27,0.0,0.0,2327.59,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,0.00150596577585,0.907013651692
2014-08-28,0.0,0.0,2311.28,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,-0.00700724784004,0.907013651692
2014-08-29,0.0,0.0,2338.29,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,0.0116861652418,0.907013651692
2014-09-01,0.0,0.0,2355.32,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,0.00728310004319,0.907013651692
2014-09-02,0.0,0.0,2386.46,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,0.0132211334341,0.907013651692
2014-09-03,0.0,0.0,2408.84,276386.187212,0.0,SELL,276386.187212,0.0,2.76386187212,0.00937790702547,0.907013651692
2014-09-04,278380.569859,114.738387227,2426.22,-0.229476774519,0.0,BUY,278380.340382,0.0072150970717,2.78380340382,0.00721509108118,0.887072119992
2014-09-05,281024.1423,114.738387227,2449.26,-0.229476774519,0.0,BUY,281023.912824,0.00949626125929,2.81023912824,0.00949625343126,0.860636395575
2014-09-09,280560.599216,114.738387227,2445.22,-0.229476774519,0.0,BUY,280560.369739,-0.00164947914838,2.80560369739,-0.00164947780146,0.865271826419
2014-09-10,279093.095243,114.738387227,2432.43,-0.229476774519,0.0,BUY,279092.865767,-0.0052306174746,2.79092865767,-0.00523061319636,0.879946866145
2014-09-11,278062.744526,114.738387227,2423.45,-0.229476774519,0.0,BUY,278062.515049,-0.00369178450503,2.78062515049,-0.00369178146956,0.890250373318
2014-09-12,279773.49388,114.738387227,2438.36,-0.229476774519,0.0,BUY,279773.264403,0.00615239113858,2.79773264403,0.00615238606119,0.873142879782
2014-09-15,279639.249967,114.738387227,2437.19,-0.229476774519,0.0,BUY,279639.02049,-0.000479831099453,2.7963902049,-0.000479830705884,0.874485318913
2014-09-16,274082.469873,114.738387227,2388.76,-0.229476774519,0.0,BUY,274082.240396,-0.0198712614702,2.74082240396,-0.0198712451635,0.930053119847
2014-09-17,0.0,0.0,2401.33,274082.240396,0.0,SELL,274082.240396,0.0,2.74082240396,0.00526214437616,0.930053119847
2014-09-18,0.0,0.0,2408.66,274082.240396,0.0,SELL,274082.240396,0.0,2.74082240396,0.00305247508672,0.930053119847
2014-09-19,0.0,0.0,2425.21,274082.240396,0.0,SELL,274082.240396,0.0,2.74082240396,0.00687104032948,0.930053119847
2014-09-22,0.0,0.0,2378.92,274082.240396,0.0,SELL,274082.240396,0.0,2.74082240396,-0.0190870068984,0.930053119847
2014-09-23,0.0,0.0,2399.46,274082.240396,0.0,SELL,274082.240396,0.0,2.74082240396,0.00863417012762,0.930053119847
2014-09-24,0.0,0.0,2441.86,274082.240396,0.0,SELL,274082.240396,0.0,2.74082240396,0.0176706425612,0.930053119847
2014-09-25,0.0,0.0,2436.97,274082.240396,0.0,SELL,274082.240396,0.0,2.74082240396,-0.00200257181001,0.930053119847
2014-09-26,0.0,0.0,2437.2,274082.240396,0.0,SELL,274082.240396,0.0,2.74082240396,9.43794958495e-05,0.930053119847
2014-09-29,0.0,0.0,2447.8,274082.240396,0.0,SELL,274082.240396,0.0,2.74082240396,0.00434925324142,0.930053119847
2014-09-30,0.0,0.0,2450.99,274082.240396,0.0,SELL,274082.240396,0.0,2.74082240396,0.00130321104665,0.930053119847
2014-10-08,0.0,0.0,2478.38,274082.240396,0.0,SELL,274082.240396,0.0,2.74082240396,0.0111750761937,0.930053119847
2014-10-09,274476.711853,110.58913832,2481.95,0.331767414929,0.0,BUY,274477.04362,0.00144045532914,2.7447704362,0.00144045707277,0.926105087609
2014-10-10,272800.180516,110.58913832,2466.79,0.331767414929,0.0,BUY,272800.512283,-0.00610809310249,2.72800512283,-0.00610810048551,0.942870400978
2014-10-13,271490.805118,110.58913832,2454.95,0.331767414929,0.0,BUY,271491.136886,-0.00479975417475,2.71491136886,-0.004799760012,0.955964154955
2014-10-14,270562.962248,110.58913832,2446.56,0.331767414929,0.0,BUY,270563.294015,-0.00341758070317,2.70563294015,-0.00341758487953,0.96524258366
2014-10-15,0.0,0.0,2463.87,270563.294015,0.0,SELL,270563.294015,0.0,2.70563294015,0.00707524033745,0.96524258366
2014-10-16,0.0,0.0,2444.39,270563.294015,0.0,SELL,270563.294015,0.0,2.70563294015,-0.00790626128814,0.96524258366
2014-10-17,0.0,0.0,2441.73,270563.294015,0.0,SELL,270563.294015,0.0,2.70563294015,-0.0010882060555,0.96524258366
2014-10-20,0.0,0.0,2454.71,270563.294015,0.0,SELL,270563.294015,0.0,2.70563294015,0.00531590306873,0.96524258366
2014-10-21,0.0,0.0,2433.39,270563.294015,0.0,SELL,270563.294015,0.0,2.70563294015,-0.00868534368622,0.96524258366
2014-10-22,0.0,0.0,2418.64,270563.294015,0.0,SELL,270563.294015,0.0,2.70563294015,-0.00606150267733,0.96524258366
2014-10-23,0.0,0.0,2395.94,270563.294015,0.0,SELL,270563.294015,0.0,2.70563294015,-0.00938543975127,0.96524258366
2014-10-24,0.0,0.0,2390.71,270563.294015,0.0,SELL,270563.294015,0.0,2.70563294015,-0.00218285933705,0.96524258366
2014-10-27,0.0,0.0,2368.83,270563.294015,0.0,SELL,270563.294015,0.0,2.70563294015,-0.00915209289291,0.96524258366
2014-10-28,0.0,0.0,2416.65,270563.294015,0.0,SELL,270563.294015,0.0,2.70563294015,0.0201871810134,0.96524258366
2014-10-29,0.0,0.0,2451.38,270563.294015,0.0,SELL,270563.294015,0.0,2.70563294015,0.014371133594,0.96524258366
2014-10-30,0.0,0.0,2468.93,270563.294015,0.0,SELL,270563.294015,0.0,2.70563294015,0.00715923275869,0.96524258366
2014-10-31,274880.493188,109.587490108,2508.32,-0.547937450523,0.0,BUY,274879.94525,0.0159543120994,2.7487994525,0.0159542797892,0.922076071307
2014-11-03,275344.048271,109.587490108,2512.55,-0.547937450523,0.0,BUY,275343.500334,0.00168639106332,2.75343500334,0.00168638770173,0.917440520475
